domain,record_id,method,prompt_sha256,prompt_hash_status,request_payload_sha256,request_payload_hash_status,parsed_prediction_sha256,request_status,request_count,retry_count
formal600,medfact_bench_1054,kg_only_local_paths_diagnostic,64d779a95206a430f94e352483402540620393be77ce4b6e43e16b00ed862b75,recorded,,not_persisted_in_historical_run,12099c8ee8047daa14d20a1d49fd9c2637f02c98528a3aa5badb5f45327b7679,success,1,0
formal600,medfact_bench_1055,kg_only_local_paths_diagnostic,64d779a95206a430f94e352483402540620393be77ce4b6e43e16b00ed862b75,recorded,,not_persisted_in_historical_run,26bb175c775aac4fdb3b944a3938abbf66b6fe16ab35980dbe7629b024698f86,success,1,0
formal600,medfact_bench_1056,kg_only_local_paths_diagnostic,64d779a95206a430f94e352483402540620393be77ce4b6e43e16b00ed862b75,recorded,,not_persisted_in_historical_run,c102f736fb5fbbc99341316d8b44694faa31e92f0d8ccdfe90f98a038d12930c,success,1,0
formal600,medfact_bench_1057,kg_only_local_paths_diagnostic,64d779a95206a430f94e352483402540620393be77ce4b6e43e16b00ed862b75,recorded,,not_persisted_in_historical_run,9a2917d0015cb66bc214772438644dcab109478befa90bff577afdb42387adf7,success,1,0
formal600,medfact_bench_1058,kg_only_local_paths_diagnostic,64d779a95206a430f94e352483402540620393be77ce4b6e43e16b00ed862b75,recorded,,not_persisted_in_historical_run,8c134016bb2ec0f46f51b795a6c8f94297307e6bf1f9aecc3aa2102aae26898e,success,1,0
formal600,medfact_bench_1059,kg_only_local_paths_diagnostic,1b320ee8e0e4766578136e8ab9b1f2bcf28e3f63c9618bb1c4dada646dc2b918,recorded,,not_persisted_in_historical_run,845927e3853d31a200c9b30424ccf7c62644259124048678972442d32853bb29,success,1,0
formal600,medfact_bench_106,kg_only_local_paths_diagnostic,a8e3192b225f79d6bedbeb271c9001d0068c33e075aefd7f53c6c06a2c7a0992,recorded,,not_persisted_in_historical_run,a2ed3155ba6b1cf30c062a8e7b363951a642518dd85c476d24a5ca7ac218861a,success,1,0
formal600,medfact_bench_1060,kg_only_local_paths_diagnostic,1b320ee8e0e4766578136e8ab9b1f2bcf28e3f63c9618bb1c4dada646dc2b918,recorded,,not_persisted_in_historical_run,051fffd13b5a9a6077077e843a5633d6759146ac03b41d1210806a7b390982e5,success,1,0
formal600,medfact_bench_1061,kg_only_local_paths_diagnostic,fe497693206d433999d2ec6003b3e90c451cbfe5486336a04cd2c3c87054fa6b,recorded,,not_persisted_in_historical_run,89367dd7bcbd739940a1e1e24df98da7d665ebe866367997cacf0aeea68a8f4f,success,1,0
formal600,medfact_bench_1062,kg_only_local_paths_diagnostic,fe497693206d433999d2ec6003b3e90c451cbfe5486336a04cd2c3c87054fa6b,recorded,,not_persisted_in_historical_run,2fbc0df1f705f869256e92619501310f9f06fa3472e9cd5f8f53510b0fbfa7ce,success,1,0
formal600,medfact_bench_1063,kg_only_local_paths_diagnostic,fe497693206d433999d2ec6003b3e90c451cbfe5486336a04cd2c3c87054fa6b,recorded,,not_persisted_in_historical_run,e32eee464cf3a1aae74f70ee04b10406e8270567f28983d31a082792bcc71988,success,1,0
formal600,medfact_bench_1064,kg_only_local_paths_diagnostic,3d60443513e3668bbdc2c331c21a7b4a5349958dde1537121f04b748e198a096,recorded,,not_persisted_in_historical_run,6a215321a417dc6eb9121de12d816e2042f7fe2869653281e6f33763dd5201cc,success,1,0
formal600,medfact_bench_1065,kg_only_local_paths_diagnostic,3d60443513e3668bbdc2c331c21a7b4a5349958dde1537121f04b748e198a096,recorded,,not_persisted_in_historical_run,a06bbedafa3895e103555ac5403cfc8cffb51b595845ebbe956424ce6336d709,success,1,0
formal600,medfact_bench_1066,kg_only_local_paths_diagnostic,3d60443513e3668bbdc2c331c21a7b4a5349958dde1537121f04b748e198a096,recorded,,not_persisted_in_historical_run,e3894a62b6f0012b8a7c4811806bb87c8cab81095ee715e0509d89f5370ee2fa,success,1,0
formal600,medfact_bench_1067,kg_only_local_paths_diagnostic,3d60443513e3668bbdc2c331c21a7b4a5349958dde1537121f04b748e198a096,recorded,,not_persisted_in_historical_run,16975044287014a7c17eb1c3ef5e4f7c32e6b623ecad35e857c327883858ae08,success,1,0
formal600,medfact_bench_1068,kg_only_local_paths_diagnostic,3d60443513e3668bbdc2c331c21a7b4a5349958dde1537121f04b748e198a096,recorded,,not_persisted_in_historical_run,3ff7fe56511615734ff2dabe29fa97420f7f578d641b68ae98c54011af6c2895,success,1,0
formal600,medfact_bench_1069,kg_only_local_paths_diagnostic,3d60443513e3668bbdc2c331c21a7b4a5349958dde1537121f04b748e198a096,recorded,,not_persisted_in_historical_run,566c4c036f591779230f981f3b2838cbc06d9290a23bf4072930659a1b146b52,success,1,0
formal600,medfact_bench_107,kg_only_local_paths_diagnostic,4ded3c9e825f437c9cc01c48c665f426f883517c3435bb7fbbb1e0387755a548,recorded,,not_persisted_in_historical_run,3fee3c299f2c0ac4b922a891e19636b6c9a742dbf20c5176acac9e5b3cea1ae8,success,1,0
formal600,medfact_bench_1070,kg_only_local_paths_diagnostic,3d60443513e3668bbdc2c331c21a7b4a5349958dde1537121f04b748e198a096,recorded,,not_persisted_in_historical_run,31d5740b93a6ed86725b23277c7d72586e7ded608511089328de813c04c96bcf,success,1,0
formal600,medfact_bench_1071,kg_only_local_paths_diagnostic,512a9c2d586adab37a04835d8b2a82a64b032959643816cb72f8b65c707aa430,recorded,,not_persisted_in_historical_run,367e84a73c896ae10d4272cef75cf59876eb3a06a89463f9587b103b98b1c56a,success,1,0
formal600,medfact_bench_1072,kg_only_local_paths_diagnostic,512a9c2d586adab37a04835d8b2a82a64b032959643816cb72f8b65c707aa430,recorded,,not_persisted_in_historical_run,56f6b46bb133bb86c6ac3d8188b6b90361c3841d56fc84c44c98904c7c0f466d,success,1,0
formal600,medfact_bench_1073,kg_only_local_paths_diagnostic,512a9c2d586adab37a04835d8b2a82a64b032959643816cb72f8b65c707aa430,recorded,,not_persisted_in_historical_run,1058762172f39d8e2047859dcc6387c46d04869daf2d41564fa2bd963456278d,success,1,0
formal600,medfact_bench_1074,kg_only_local_paths_diagnostic,512a9c2d586adab37a04835d8b2a82a64b032959643816cb72f8b65c707aa430,recorded,,not_persisted_in_historical_run,98e7bad292e7ec1f1b75ff44dbe6bf266195339f89771f29365237f6451ecd0a,success,1,0
formal600,medfact_bench_1075,kg_only_local_paths_diagnostic,512a9c2d586adab37a04835d8b2a82a64b032959643816cb72f8b65c707aa430,recorded,,not_persisted_in_historical_run,db8a979c07aa2cb6c129032bca30e471794b678a970f0e9b4c89dba00f0d850e,success,1,0
formal600,medfact_bench_1076,kg_only_local_paths_diagnostic,9f4c2371d11f06b552e30d88e6de41e45d360cab7747565464cc1de47c3a89dd,recorded,,not_persisted_in_historical_run,65e01d153a3453cb5b865e4ad91daa056cfc7894fa4f0cedf8f3704263eb18fb,success,1,0
formal600,medfact_bench_1077,kg_only_local_paths_diagnostic,9f4c2371d11f06b552e30d88e6de41e45d360cab7747565464cc1de47c3a89dd,recorded,,not_persisted_in_historical_run,95864351962c9815d1f9018798408e998f8c46f77d42691f332019a223bb91cb,success,1,0
formal600,medfact_bench_1078,kg_only_local_paths_diagnostic,9f4c2371d11f06b552e30d88e6de41e45d360cab7747565464cc1de47c3a89dd,recorded,,not_persisted_in_historical_run,9be2ab078b962c9520cec8cce3f5950c2c62303bc222884224a331916e90a59a,success,1,0
formal600,medfact_bench_1079,kg_only_local_paths_diagnostic,9f4c2371d11f06b552e30d88e6de41e45d360cab7747565464cc1de47c3a89dd,recorded,,not_persisted_in_historical_run,9a7779b9d8f653b3df527ee35ff8c7de93432a15c816e8cd766aa5fdb4768b26,success,1,0
formal600,medfact_bench_108,kg_only_local_paths_diagnostic,a0e20fdcd2eef06e97933d9e0eaf2cddb09bd94d644c0e3a764b4ff6fdeb62d8,recorded,,not_persisted_in_historical_run,741432848a71a0e9f4321d9d61b6b9d7b2a20c7ef20c20c0fa52b57dd5a543e0,success,1,0
formal600,medfact_bench_1080,kg_only_local_paths_diagnostic,9f4c2371d11f06b552e30d88e6de41e45d360cab7747565464cc1de47c3a89dd,recorded,,not_persisted_in_historical_run,ccdb93bee5454015c9ec1b2390e5c8c5eebee97818cb22e9c51ae038fd7cf1a8,success,1,0
formal600,medfact_bench_1081,kg_only_local_paths_diagnostic,027b96420c2da9092438cfb62280f64fe58a2e3b3d4ca8b9e50cd3f97fbfc0dc,recorded,,not_persisted_in_historical_run,b67275c24c87ca2c75e4e10c235b984b05f2ee337535b383051a7b4ecca05ad4,success,1,0
formal600,medfact_bench_1082,kg_only_local_paths_diagnostic,7a95976dcbde60c6c33e891a9bafc72f8629c230b9f078158c6fc1783bb5d2e6,recorded,,not_persisted_in_historical_run,e650bb738643e85f5211c7f14835926218ae85e6f7f21034ce612d4a2a42b39d,success,1,0
formal600,medfact_bench_1083,kg_only_local_paths_diagnostic,7a95976dcbde60c6c33e891a9bafc72f8629c230b9f078158c6fc1783bb5d2e6,recorded,,not_persisted_in_historical_run,4e6da2ff81bb33e515886446d6ac3e1299f4c9dc10c40c472a20f3d95fb31553,success,1,0
formal600,medfact_bench_1084,kg_only_local_paths_diagnostic,7a95976dcbde60c6c33e891a9bafc72f8629c230b9f078158c6fc1783bb5d2e6,recorded,,not_persisted_in_historical_run,a35b4820b169ce92c3d264364eaafca26c2ddef8bf310fe7d2b37eebc5620848,success,1,0
formal600,medfact_bench_1085,kg_only_local_paths_diagnostic,7a95976dcbde60c6c33e891a9bafc72f8629c230b9f078158c6fc1783bb5d2e6,recorded,,not_persisted_in_historical_run,9c4eca751bc37077c41e92dcbb22dd4d360325b9b96a2d22569298bd7a18206b,success,1,0
formal600,medfact_bench_1086,kg_only_local_paths_diagnostic,7a95976dcbde60c6c33e891a9bafc72f8629c230b9f078158c6fc1783bb5d2e6,recorded,,not_persisted_in_historical_run,4f080701545e9ce84933f4516098fbfbd6345344ddfd838808c1e3905574d7ec,success,1,0
formal600,medfact_bench_1087,kg_only_local_paths_diagnostic,7a95976dcbde60c6c33e891a9bafc72f8629c230b9f078158c6fc1783bb5d2e6,recorded,,not_persisted_in_historical_run,2596226476130c70e9f532269e0655e92985f44d1d96b44f3e7c0355775d0814,success,1,0
formal600,medfact_bench_1088,kg_only_local_paths_diagnostic,e29865536c146a040f2f329d0103591fd8e86611149e219e51bddbae8e7d01c8,recorded,,not_persisted_in_historical_run,d4ab599b02e1b4c90de72d4ea7ce4355c50750b002894ec69324fbb53e3d57c7,success,1,0
formal600,medfact_bench_1089,kg_only_local_paths_diagnostic,e29865536c146a040f2f329d0103591fd8e86611149e219e51bddbae8e7d01c8,recorded,,not_persisted_in_historical_run,285028bcf0015232368151b5fa6e03418b4bcfe8bdf45bbcab075ef3fe1ae2a4,success,1,0
formal600,medfact_bench_109,kg_only_local_paths_diagnostic,cb4d8488401f485c3c37c03e9d6ecf51b25efae62491cd277c40511f3b6399f4,recorded,,not_persisted_in_historical_run,3bde17ed0ea98288033d69fd05b40983a0824dfc88be3468eb7dc0c52e8a603c,success,1,0
formal600,medfact_bench_1090,kg_only_local_paths_diagnostic,e29865536c146a040f2f329d0103591fd8e86611149e219e51bddbae8e7d01c8,recorded,,not_persisted_in_historical_run,2da326a0e611aa5f3c732342ad0d0321a7d621baf8b2bd6a0435e24eb9812f5b,success,1,0
formal600,medfact_bench_1091,kg_only_local_paths_diagnostic,5c0b288bf3bfc6b424488a846525db6c803258f61105c61ea063b7e4fd8e48e0,recorded,,not_persisted_in_historical_run,94ae37916accb5543885e7b1fd361a4c2575e64afde27d86fa534d5b7040d84d,success,1,0
formal600,medfact_bench_1092,kg_only_local_paths_diagnostic,5c0b288bf3bfc6b424488a846525db6c803258f61105c61ea063b7e4fd8e48e0,recorded,,not_persisted_in_historical_run,62eee05199e3afca71b44d33a74936c279a20c5e1c2bda904b742bdb618fba21,success,1,0
formal600,medfact_bench_1093,kg_only_local_paths_diagnostic,5c0b288bf3bfc6b424488a846525db6c803258f61105c61ea063b7e4fd8e48e0,recorded,,not_persisted_in_historical_run,70a4a84e4016509ea81dc5d0241fc735547c27c2c00203aaf33fd85c0040f731,success,1,0
formal600,medfact_bench_1094,kg_only_local_paths_diagnostic,91d5358202834f27a385fb2d4889065adadd4fed8f0bf8e3a1ccac14d566899f,recorded,,not_persisted_in_historical_run,ef057d83f020cda53b962b8f4404fac3d3032f1f66b0828ce1f0452f57a2c24d,success,1,0
formal600,medfact_bench_1095,kg_only_local_paths_diagnostic,91d5358202834f27a385fb2d4889065adadd4fed8f0bf8e3a1ccac14d566899f,recorded,,not_persisted_in_historical_run,b4b56e4c18a96530e2242825bdc406b75bab14f9f0bda68dd5248fbf4c0bcb3e,success,1,0
formal600,medfact_bench_1096,kg_only_local_paths_diagnostic,91d5358202834f27a385fb2d4889065adadd4fed8f0bf8e3a1ccac14d566899f,recorded,,not_persisted_in_historical_run,3858ef827c44b2b5275aa1516a1934079e36617e110efdba1350e203c587fc2c,success,1,0
formal600,medfact_bench_1097,kg_only_local_paths_diagnostic,91d5358202834f27a385fb2d4889065adadd4fed8f0bf8e3a1ccac14d566899f,recorded,,not_persisted_in_historical_run,a743514c26cff0b55e7ce96e81887e61576acc15fd5380fd26fe61ee9c86ebee,success,1,0
formal600,medfact_bench_1098,kg_only_local_paths_diagnostic,140f4288e58d12e746686e82370252d12ea7952565d6ce780a78c0c7cce66c09,recorded,,not_persisted_in_historical_run,ca5ffbd494d2edf0016c79a1b3c9425b6b752abc6b2dece97ef0e62f4dcb614f,success,1,0
formal600,medfact_bench_1099,kg_only_local_paths_diagnostic,140f4288e58d12e746686e82370252d12ea7952565d6ce780a78c0c7cce66c09,recorded,,not_persisted_in_historical_run,1e32e197bb5201e4799e5a8b6ed636895b6c537857def66c26d7e0c6cb3b1f40,success,1,0
formal600,medfact_bench_11,kg_only_local_paths_diagnostic,8c8b56626064523c3ec09c7d997781812c91c631939411c73fb31996e890838c,recorded,,not_persisted_in_historical_run,3d1cc0860030485607a9eafbad59294d24e40164d3f2a12595aef62b42236bf9,success,1,0
formal600,medfact_bench_110,kg_only_local_paths_diagnostic,87c90da5e8484ab57a2631bf076e6711942370402f9faa012653248a6ef13cdb,recorded,,not_persisted_in_historical_run,a355b578c35fd3ca8e4a13d9778ce82a9959663de5e85a69a9e1a9f0e34d5191,success,1,0
formal600,medfact_bench_1100,kg_only_local_paths_diagnostic,140f4288e58d12e746686e82370252d12ea7952565d6ce780a78c0c7cce66c09,recorded,,not_persisted_in_historical_run,b4e5676f2769609a047a4f34ed75607e364ca5e2445cd22f0b4ef393d04e96e0,success,1,0
formal600,medfact_bench_1101,kg_only_local_paths_diagnostic,140f4288e58d12e746686e82370252d12ea7952565d6ce780a78c0c7cce66c09,recorded,,not_persisted_in_historical_run,ecf19f6efebd34e74510a7097e9642fd1cc13366a9732378c1cb7bb0c8eadc23,success,1,0
formal600,medfact_bench_1102,kg_only_local_paths_diagnostic,140f4288e58d12e746686e82370252d12ea7952565d6ce780a78c0c7cce66c09,recorded,,not_persisted_in_historical_run,e529fd344de148330227ff4b17c00aa7645cfc43d757779017f7502fc87b25dd,success,1,0
formal600,medfact_bench_1103,kg_only_local_paths_diagnostic,140f4288e58d12e746686e82370252d12ea7952565d6ce780a78c0c7cce66c09,recorded,,not_persisted_in_historical_run,32ebb1a2075bfb5757700e1eeb29d890daa69e2c22fab5938c36379293139b6a,success,1,0
formal600,medfact_bench_1104,kg_only_local_paths_diagnostic,4414ac7f063bd64be57781ae310c5ad0c6ab985114bb51d62e3219e46c5556b5,recorded,,not_persisted_in_historical_run,48799438450a8b895bc7f5070d52d5e1bc65efece325934d49da549ce0196e52,success,1,0
formal600,medfact_bench_1105,kg_only_local_paths_diagnostic,4414ac7f063bd64be57781ae310c5ad0c6ab985114bb51d62e3219e46c5556b5,recorded,,not_persisted_in_historical_run,56e26b9d81f104d9530d495b5eb1a76f333a638fc9ccb7b2ecc3efe07af495a8,success,1,0
formal600,medfact_bench_1106,kg_only_local_paths_diagnostic,4414ac7f063bd64be57781ae310c5ad0c6ab985114bb51d62e3219e46c5556b5,recorded,,not_persisted_in_historical_run,b9c9d75175b33d0637665ffd74506f9ac0108f09cc5e874e0a159b434663f94e,success,1,0
formal600,medfact_bench_1107,kg_only_local_paths_diagnostic,4414ac7f063bd64be57781ae310c5ad0c6ab985114bb51d62e3219e46c5556b5,recorded,,not_persisted_in_historical_run,f2e91fc91692b85651e150d7d466db739a9c5dd71286b626ea11a9f69d4df132,success,1,0
formal600,medfact_bench_1108,kg_only_local_paths_diagnostic,d73e6ad68c6d748534a7408e4e5f4038f957c32a64b349d9172b4c4c94b04e2f,recorded,,not_persisted_in_historical_run,968735d4b97943c8b12fb5b5c3dd7a8b9b86755e10176da0d996ba8175ab4efa,success,1,0
formal600,medfact_bench_1109,kg_only_local_paths_diagnostic,d73e6ad68c6d748534a7408e4e5f4038f957c32a64b349d9172b4c4c94b04e2f,recorded,,not_persisted_in_historical_run,f5987fadbc174ef68ffe853ef9772d738c11cf1b1dac13e75c446b01167e5877,success,1,0
formal600,medfact_bench_111,kg_only_local_paths_diagnostic,87c90da5e8484ab57a2631bf076e6711942370402f9faa012653248a6ef13cdb,recorded,,not_persisted_in_historical_run,5ac1c1018e8d0c9dd4f55e49072d0cac72caeda45f4a41e4d6e9db859b7b1fe3,success,1,0
formal600,medfact_bench_1110,kg_only_local_paths_diagnostic,9d769390efc0d0de35e583b1368eb9624ac8c2b1ae5fbc8a5e4d774971222aae,recorded,,not_persisted_in_historical_run,d1ebfc9e6b51576ac38fc7b954ed241ad31e2a3c526602ead54cefd2071294e1,success,1,0
formal600,medfact_bench_1111,kg_only_local_paths_diagnostic,9d769390efc0d0de35e583b1368eb9624ac8c2b1ae5fbc8a5e4d774971222aae,recorded,,not_persisted_in_historical_run,5b77c17bc7d0fef7546b7fcaca11405e96db60a963d1a4319505b3facd331745,success,1,0
formal600,medfact_bench_1112,kg_only_local_paths_diagnostic,9d769390efc0d0de35e583b1368eb9624ac8c2b1ae5fbc8a5e4d774971222aae,recorded,,not_persisted_in_historical_run,211e0a612fae33c2530af52624ce0bb0737147a85758c2465a3975ea14651ebe,success,1,0
formal600,medfact_bench_1113,kg_only_local_paths_diagnostic,c5bc70ef8a691f462b699ebaeb18bb476222a58adc1072494328c74bedd376b3,recorded,,not_persisted_in_historical_run,6c01c46196c60c205ac6e44ee53c42b51f77610b7a00901aab2770d3426d0f3b,success,1,0
formal600,medfact_bench_1114,kg_only_local_paths_diagnostic,c5bc70ef8a691f462b699ebaeb18bb476222a58adc1072494328c74bedd376b3,recorded,,not_persisted_in_historical_run,7cbdcaeaea079eb5ca1cf0dfd6868fec3cf664ae5d19138f94f7a04ebf418cc4,success,1,0
formal600,medfact_bench_1115,kg_only_local_paths_diagnostic,c5bc70ef8a691f462b699ebaeb18bb476222a58adc1072494328c74bedd376b3,recorded,,not_persisted_in_historical_run,28addf83f8434af966dbe80c6f18ad5ed1aebd6c44ffd4be2e2acd6fe92fd6d4,success,1,0
formal600,medfact_bench_1116,kg_only_local_paths_diagnostic,f639a4b82ec2ee5382fc99cbb2f8562a55c7c49036f885acfa92585e96dee49e,recorded,,not_persisted_in_historical_run,47ff9611148c4f1068f75021ab2e023f4b1ddf71455753e26bec873116d3fe84,success,1,0
formal600,medfact_bench_1117,kg_only_local_paths_diagnostic,f639a4b82ec2ee5382fc99cbb2f8562a55c7c49036f885acfa92585e96dee49e,recorded,,not_persisted_in_historical_run,a8db98ee789f1d15ff9f1c654f10bdb72b14c98e48f6f379bf0f6b7419fa78aa,success,1,0
formal600,medfact_bench_1118,kg_only_local_paths_diagnostic,f639a4b82ec2ee5382fc99cbb2f8562a55c7c49036f885acfa92585e96dee49e,recorded,,not_persisted_in_historical_run,fd19ded9f28e0776263e0649b5e6eb25084b628ba27fa9f1d07fff80ba6f7c57,success,1,0
formal600,medfact_bench_1119,kg_only_local_paths_diagnostic,f639a4b82ec2ee5382fc99cbb2f8562a55c7c49036f885acfa92585e96dee49e,recorded,,not_persisted_in_historical_run,7eed700af56c9214858917418bbe2291956b1fa244153f151fde1a1f2305302b,success,1,0
formal600,medfact_bench_112,kg_only_local_paths_diagnostic,c21532eac2996d062e4fcb86437e2a20448228c0126150e233fb62918cbce2f9,recorded,,not_persisted_in_historical_run,bc7bc29dfc214358d2e0e97bf2e61a65be2e46c68886ab92d0e2f6fe8cd59038,success,1,0
formal600,medfact_bench_1120,kg_only_local_paths_diagnostic,f639a4b82ec2ee5382fc99cbb2f8562a55c7c49036f885acfa92585e96dee49e,recorded,,not_persisted_in_historical_run,3eda575b67b73301f44f2e70c8655b3bf89f3cafd2a26a34a8be7cb4a304fb0c,success,1,0
formal600,medfact_bench_1121,kg_only_local_paths_diagnostic,21fe8c16452403b70aff124aeff0d19f9aa0f14cd6e571787055853992ef2e43,recorded,,not_persisted_in_historical_run,13c61390394c3e60e4f3a1dca555c52731ef8563fd1e83896cdf2f99e73638a7,success,1,0
formal600,medfact_bench_1122,kg_only_local_paths_diagnostic,21fe8c16452403b70aff124aeff0d19f9aa0f14cd6e571787055853992ef2e43,recorded,,not_persisted_in_historical_run,c0b8212425f2241babdc64077d926dc47dbb4ff52fe7960b14580a9b39bce76f,success,1,0
formal600,medfact_bench_1123,kg_only_local_paths_diagnostic,21fe8c16452403b70aff124aeff0d19f9aa0f14cd6e571787055853992ef2e43,recorded,,not_persisted_in_historical_run,78dc876058cd9d857b1853d20bab9b1e42199a5972267b82ff85baa701be58cf,success,1,0
formal600,medfact_bench_1124,kg_only_local_paths_diagnostic,21fe8c16452403b70aff124aeff0d19f9aa0f14cd6e571787055853992ef2e43,recorded,,not_persisted_in_historical_run,34eedfc014ab83cf07bf9288e3e5b1fabddcbdfbed0393b5409c90f68970a6b7,success,1,0
formal600,medfact_bench_1125,kg_only_local_paths_diagnostic,fae89481e0a1b849688bbb493e2c09e50d8160c4143b5c9d1755ececd36fd465,recorded,,not_persisted_in_historical_run,fdfee3d39256c8830d2ee9d70970b44b82d4c24c82a0e4ac66f51fd3df9cd2d8,success,1,0
formal600,medfact_bench_1126,kg_only_local_paths_diagnostic,fae89481e0a1b849688bbb493e2c09e50d8160c4143b5c9d1755ececd36fd465,recorded,,not_persisted_in_historical_run,91b212f26bac3cbbe81c08ba13e26f5a3b3f2ebebfa081b9c72ded417d1f538c,success,1,0
formal600,medfact_bench_1127,kg_only_local_paths_diagnostic,fae89481e0a1b849688bbb493e2c09e50d8160c4143b5c9d1755ececd36fd465,recorded,,not_persisted_in_historical_run,41614a63734a235b6c21b7f0ea1b119e2bf0142d50ed79aa44b622967777061c,success,1,0
formal600,medfact_bench_1128,kg_only_local_paths_diagnostic,fae89481e0a1b849688bbb493e2c09e50d8160c4143b5c9d1755ececd36fd465,recorded,,not_persisted_in_historical_run,67023ccf3fb8a60194d251d3d32c03ab364acf1d0a52c2b32afca9a9f7851288,success,1,0
formal600,medfact_bench_1129,kg_only_local_paths_diagnostic,64b430b8a4ce798fb9a4dde779c488c7305046a24b42705e9c21db2442251f71,recorded,,not_persisted_in_historical_run,944e0643a0458519ef0c798679cf48cc43b92e67e6fac3be137c31586bcb3a73,success,1,0
formal600,medfact_bench_113,kg_only_local_paths_diagnostic,a921f513f89a1d7d3bbb443eefe54b9338684dcfb6a90bca9c3ec0ec4ef2e2a5,recorded,,not_persisted_in_historical_run,c77dc13f6ad00455465d311a69381c60b920dd85635575ba6122b9d2d6db8a00,success,1,0
formal600,medfact_bench_1130,kg_only_local_paths_diagnostic,64b430b8a4ce798fb9a4dde779c488c7305046a24b42705e9c21db2442251f71,recorded,,not_persisted_in_historical_run,07b67fbb5ab7021c60b1a5c677697ae5916a23a33e334a9dc8a4d4324b40fff9,success,1,0
formal600,medfact_bench_1131,kg_only_local_paths_diagnostic,0311ef80df3e6fdd8375614d461f71bc09644f87d8fda9ad15631af5b83fb7c2,recorded,,not_persisted_in_historical_run,7aae4e48281b88e47326bf7ed3faf44e5909417d50bf03d9e1df73239b04d3da,success,1,0
formal600,medfact_bench_1132,kg_only_local_paths_diagnostic,0311ef80df3e6fdd8375614d461f71bc09644f87d8fda9ad15631af5b83fb7c2,recorded,,not_persisted_in_historical_run,a2ecfab61ec3fdfc31552ed8a177dc93ce4aaff5cc934623accae4ffc319dc62,success,1,0
formal600,medfact_bench_1133,kg_only_local_paths_diagnostic,0311ef80df3e6fdd8375614d461f71bc09644f87d8fda9ad15631af5b83fb7c2,recorded,,not_persisted_in_historical_run,7947b18d55dbc2fa96fdb6617bfc74a58a12464da998ca3983a1461dbbabd6ad,success,1,0
formal600,medfact_bench_1134,kg_only_local_paths_diagnostic,0311ef80df3e6fdd8375614d461f71bc09644f87d8fda9ad15631af5b83fb7c2,recorded,,not_persisted_in_historical_run,747233332014e1cf358c81efac457df5840c0d26d68a10b16cf21a3a4fcdd390,success,1,0
formal600,medfact_bench_1135,kg_only_local_paths_diagnostic,ba33519a10151a7a00a9f0f469aeb9b468bac05916ee323c471348f48571dcef,recorded,,not_persisted_in_historical_run,a44fe7ba7fc1beba5fda7a3f0a741a49eab92c98d91c9c0f9b83610a91ed316d,success,1,0
formal600,medfact_bench_1136,kg_only_local_paths_diagnostic,1d08d83b1b1cefb30d50b7cd4982f94394f2b1d08b8f39478cded7c12a9f4b82,recorded,,not_persisted_in_historical_run,1d3cea8c48bfaad7289bb31d0f95f9ea0cd3b24ead6997a78f5535592f7a26c1,success,1,0
formal600,medfact_bench_1137,kg_only_local_paths_diagnostic,1d08d83b1b1cefb30d50b7cd4982f94394f2b1d08b8f39478cded7c12a9f4b82,recorded,,not_persisted_in_historical_run,c3314d54977d9f35d330f25a91007d5a4dc53ee8167510796a385e75603adf23,success,1,0
formal600,medfact_bench_1138,kg_only_local_paths_diagnostic,e8a52252382154ec8655789e4858b6c2bb9651ced9dafed3921977d4786c5248,recorded,,not_persisted_in_historical_run,e42064b4bb13dd04724f296bba5196919661db71d2f28af286c4346bfae8a6bc,success,1,0
formal600,medfact_bench_1139,kg_only_local_paths_diagnostic,e8a52252382154ec8655789e4858b6c2bb9651ced9dafed3921977d4786c5248,recorded,,not_persisted_in_historical_run,043768bdfa22d0f43abdbc973f6dbbf6d0506b746a1b9c417f737dd031ffa998,success,1,0
formal600,medfact_bench_114,kg_only_local_paths_diagnostic,a3893fb08ac19550b9dfb106504bc345288a189e47a7927f3f3119f5d92d152a,recorded,,not_persisted_in_historical_run,55521f3da1d93f049ab1320ca376ddb3c7327f88e1b51bdeb306db7e47f464fa,success,1,0
formal600,medfact_bench_1140,kg_only_local_paths_diagnostic,7ab6f67ca7af0312cf8a7d6ac7f404ea35129d1c15e16b81b3414e24970edf8d,recorded,,not_persisted_in_historical_run,80e1e22350ae9f30eb777dfb29d856cfb170a9dbf8eb81f8707042fe65dbaac0,success,1,0
formal600,medfact_bench_1141,kg_only_local_paths_diagnostic,7ab6f67ca7af0312cf8a7d6ac7f404ea35129d1c15e16b81b3414e24970edf8d,recorded,,not_persisted_in_historical_run,979861ec6168533b00ad2bda70da247cb8f249bbd7074a3e09303e76b1d6410e,success,1,0
formal600,medfact_bench_1142,kg_only_local_paths_diagnostic,7ab6f67ca7af0312cf8a7d6ac7f404ea35129d1c15e16b81b3414e24970edf8d,recorded,,not_persisted_in_historical_run,2a23f90483e25b55e8cced42a77e5d8084397d25c181ef2c437dc00b372a386b,success,1,0
formal600,medfact_bench_1143,kg_only_local_paths_diagnostic,7ab6f67ca7af0312cf8a7d6ac7f404ea35129d1c15e16b81b3414e24970edf8d,recorded,,not_persisted_in_historical_run,ac987bfd27a04cc6bd352a84373a0bd68d47453bab0f5d6d8ecd7d61f8a46ae1,success,1,0
